Phone_number,Password,Book_version,Quiz data
9000000051,123456,/v3/,"{""custom_data"":"""",""attempt"":[{""id"":""622223a29844ef396391e8ab"",""chapter"":""Find facts in a story."",""difficulty"":""Easy"",""blooms"":""Remembering"",""attempted"":true,""correct"":false,""timeSpent"":3.9,""thinkTime"":[{""id"":""A"",""time"":2.3}]},{""id"":""622223a29844ef396391e8ae"",""chapter"":""Find facts in a story."",""difficulty"":""Easy"",""blooms"":""Understanding"",""attempted"":true,""correct"":false,""timeSpent"":3.6,""thinkTime"":[{""id"":""C"",""time"":1.5}]},{""id"":""622223a29844ef396391e8af"",""chapter"":""Find facts in a story."",""difficulty"":""Hard"",""blooms"":""Understanding"",""attempted"":true,""correct"":false,""timeSpent"":2.5,""thinkTime"":[{""id"":""A"",""time"":1.2}]},{""id"":""622223a29844ef396391e8ac"",""chapter"":""Find facts in a story."",""difficulty"":""Medium"",""blooms"":""Understanding"",""attempted"":true,""correct"":false,""timeSpent"":6.8999999999999995,""thinkTime"":[{""id"":""D"",""time"":0.8}]},{""id"":""622223a29844ef396391e8ad"",""chapter"":""Find facts in a story."",""difficulty"":""Medium"",""blooms"":""Understanding"",""attempted"":true,""correct"":false,""timeSpent"":8.7,""thinkTime"":[{""id"":""A"",""time"":6.6}]}],""evaluated_score"":"""",""info"":{""attemptedQuestions"":5,""correctedQuestions"":0,""noOfQuestions"":5},""evaluatedScore"":0},""quizType"":""eosq"""
9000000052,123456,/v3/,"{""custom_data"":"""",""attempt"":[{""id"":""622223a29844ef396391e8ab"",""chapter"":""Find facts in a story."",""difficulty"":""Easy"",""blooms"":""Remembering"",""attempted"":true,""correct"":false,""timeSpent"":3.9,""thinkTime"":[{""id"":""A"",""time"":2.3}]},{""id"":""622223a29844ef396391e8ae"",""chapter"":""Find facts in a story."",""difficulty"":""Easy"",""blooms"":""Understanding"",""attempted"":true,""correct"":false,""timeSpent"":3.6,""thinkTime"":[{""id"":""C"",""time"":1.5}]},{""id"":""622223a29844ef396391e8af"",""chapter"":""Find facts in a story."",""difficulty"":""Hard"",""blooms"":""Understanding"",""attempted"":true,""correct"":false,""timeSpent"":2.5,""thinkTime"":[{""id"":""A"",""time"":1.2}]},{""id"":""622223a29844ef396391e8ac"",""chapter"":""Find facts in a story."",""difficulty"":""Medium"",""blooms"":""Understanding"",""attempted"":true,""correct"":false,""timeSpent"":6.8999999999999995,""thinkTime"":[{""id"":""D"",""time"":0.8}]},{""id"":""622223a29844ef396391e8ad"",""chapter"":""Find facts in a story."",""difficulty"":""Medium"",""blooms"":""Understanding"",""attempted"":true,""correct"":false,""timeSpent"":8.7,""thinkTime"":[{""id"":""A"",""time"":6.6}]}],""evaluated_score"":"""",""info"":{""attemptedQuestions"":5,""correctedQuestions"":0,""noOfQuestions"":5},""evaluatedScore"":0},""quizType"":""eosq"""
9000000053,123456,/v3/,"{""custom_data"":"""",""attempt"":[{""id"":""622223a29844ef396391e8ab"",""chapter"":""Find facts in a story."",""difficulty"":""Easy"",""blooms"":""Remembering"",""attempted"":true,""correct"":false,""timeSpent"":3.9,""thinkTime"":[{""id"":""A"",""time"":2.3}]},{""id"":""622223a29844ef396391e8ae"",""chapter"":""Find facts in a story."",""difficulty"":""Easy"",""blooms"":""Understanding"",""attempted"":true,""correct"":false,""timeSpent"":3.6,""thinkTime"":[{""id"":""C"",""time"":1.5}]},{""id"":""622223a29844ef396391e8af"",""chapter"":""Find facts in a story."",""difficulty"":""Hard"",""blooms"":""Understanding"",""attempted"":true,""correct"":false,""timeSpent"":2.5,""thinkTime"":[{""id"":""A"",""time"":1.2}]},{""id"":""622223a29844ef396391e8ac"",""chapter"":""Find facts in a story."",""difficulty"":""Medium"",""blooms"":""Understanding"",""attempted"":true,""correct"":false,""timeSpent"":6.8999999999999995,""thinkTime"":[{""id"":""D"",""time"":0.8}]},{""id"":""622223a29844ef396391e8ad"",""chapter"":""Find facts in a story."",""difficulty"":""Medium"",""blooms"":""Understanding"",""attempted"":true,""correct"":false,""timeSpent"":8.7,""thinkTime"":[{""id"":""A"",""time"":6.6}]}],""evaluated_score"":"""",""info"":{""attemptedQuestions"":5,""correctedQuestions"":0,""noOfQuestions"":5},""evaluatedScore"":0},""quizType"":""eosq"""
9000000054,123456,/v3/,"{""custom_data"":"""",""attempt"":[{""id"":""622223a29844ef396391e8ab"",""chapter"":""Find facts in a story."",""difficulty"":""Easy"",""blooms"":""Remembering"",""attempted"":true,""correct"":false,""timeSpent"":3.9,""thinkTime"":[{""id"":""A"",""time"":2.3}]},{""id"":""622223a29844ef396391e8ae"",""chapter"":""Find facts in a story."",""difficulty"":""Easy"",""blooms"":""Understanding"",""attempted"":true,""correct"":false,""timeSpent"":3.6,""thinkTime"":[{""id"":""C"",""time"":1.5}]},{""id"":""622223a29844ef396391e8af"",""chapter"":""Find facts in a story."",""difficulty"":""Hard"",""blooms"":""Understanding"",""attempted"":true,""correct"":false,""timeSpent"":2.5,""thinkTime"":[{""id"":""A"",""time"":1.2}]},{""id"":""622223a29844ef396391e8ac"",""chapter"":""Find facts in a story."",""difficulty"":""Medium"",""blooms"":""Understanding"",""attempted"":true,""correct"":false,""timeSpent"":6.8999999999999995,""thinkTime"":[{""id"":""D"",""time"":0.8}]},{""id"":""622223a29844ef396391e8ad"",""chapter"":""Find facts in a story."",""difficulty"":""Medium"",""blooms"":""Understanding"",""attempted"":true,""correct"":false,""timeSpent"":8.7,""thinkTime"":[{""id"":""A"",""time"":6.6}]}],""evaluated_score"":"""",""info"":{""attemptedQuestions"":5,""correctedQuestions"":0,""noOfQuestions"":5},""evaluatedScore"":0},""quizType"":""eosq"""
9000000055,123456,/v3/,"{""custom_data"":"""",""attempt"":[{""id"":""622223a29844ef396391e8ab"",""chapter"":""Find facts in a story."",""difficulty"":""Easy"",""blooms"":""Remembering"",""attempted"":true,""correct"":false,""timeSpent"":3.9,""thinkTime"":[{""id"":""A"",""time"":2.3}]},{""id"":""622223a29844ef396391e8ae"",""chapter"":""Find facts in a story."",""difficulty"":""Easy"",""blooms"":""Understanding"",""attempted"":true,""correct"":false,""timeSpent"":3.6,""thinkTime"":[{""id"":""C"",""time"":1.5}]},{""id"":""622223a29844ef396391e8af"",""chapter"":""Find facts in a story."",""difficulty"":""Hard"",""blooms"":""Understanding"",""attempted"":true,""correct"":false,""timeSpent"":2.5,""thinkTime"":[{""id"":""A"",""time"":1.2}]},{""id"":""622223a29844ef396391e8ac"",""chapter"":""Find facts in a story."",""difficulty"":""Medium"",""blooms"":""Understanding"",""attempted"":true,""correct"":false,""timeSpent"":6.8999999999999995,""thinkTime"":[{""id"":""D"",""time"":0.8}]},{""id"":""622223a29844ef396391e8ad"",""chapter"":""Find facts in a story."",""difficulty"":""Medium"",""blooms"":""Understanding"",""attempted"":true,""correct"":false,""timeSpent"":8.7,""thinkTime"":[{""id"":""A"",""time"":6.6}]}],""evaluated_score"":"""",""info"":{""attemptedQuestions"":5,""correctedQuestions"":0,""noOfQuestions"":5},""evaluatedScore"":0},""quizType"":""eosq"""
9000000056,123456,/v3/,"{""custom_data"":"""",""attempt"":[{""id"":""622223a29844ef396391e8ab"",""chapter"":""Find facts in a story."",""difficulty"":""Easy"",""blooms"":""Remembering"",""attempted"":true,""correct"":false,""timeSpent"":3.9,""thinkTime"":[{""id"":""A"",""time"":2.3}]},{""id"":""622223a29844ef396391e8ae"",""chapter"":""Find facts in a story."",""difficulty"":""Easy"",""blooms"":""Understanding"",""attempted"":true,""correct"":false,""timeSpent"":3.6,""thinkTime"":[{""id"":""C"",""time"":1.5}]},{""id"":""622223a29844ef396391e8af"",""chapter"":""Find facts in a story."",""difficulty"":""Hard"",""blooms"":""Understanding"",""attempted"":true,""correct"":false,""timeSpent"":2.5,""thinkTime"":[{""id"":""A"",""time"":1.2}]},{""id"":""622223a29844ef396391e8ac"",""chapter"":""Find facts in a story."",""difficulty"":""Medium"",""blooms"":""Understanding"",""attempted"":true,""correct"":false,""timeSpent"":6.8999999999999995,""thinkTime"":[{""id"":""D"",""time"":0.8}]},{""id"":""622223a29844ef396391e8ad"",""chapter"":""Find facts in a story."",""difficulty"":""Medium"",""blooms"":""Understanding"",""attempted"":true,""correct"":false,""timeSpent"":8.7,""thinkTime"":[{""id"":""A"",""time"":6.6}]}],""evaluated_score"":"""",""info"":{""attemptedQuestions"":5,""correctedQuestions"":0,""noOfQuestions"":5},""evaluatedScore"":0},""quizType"":""eosq"""
9000000057,123456,/v3/,"{""custom_data"":"""",""attempt"":[{""id"":""622223a29844ef396391e8ab"",""chapter"":""Find facts in a story."",""difficulty"":""Easy"",""blooms"":""Remembering"",""attempted"":true,""correct"":false,""timeSpent"":3.9,""thinkTime"":[{""id"":""A"",""time"":2.3}]},{""id"":""622223a29844ef396391e8ae"",""chapter"":""Find facts in a story."",""difficulty"":""Easy"",""blooms"":""Understanding"",""attempted"":true,""correct"":false,""timeSpent"":3.6,""thinkTime"":[{""id"":""C"",""time"":1.5}]},{""id"":""622223a29844ef396391e8af"",""chapter"":""Find facts in a story."",""difficulty"":""Hard"",""blooms"":""Understanding"",""attempted"":true,""correct"":false,""timeSpent"":2.5,""thinkTime"":[{""id"":""A"",""time"":1.2}]},{""id"":""622223a29844ef396391e8ac"",""chapter"":""Find facts in a story."",""difficulty"":""Medium"",""blooms"":""Understanding"",""attempted"":true,""correct"":false,""timeSpent"":6.8999999999999995,""thinkTime"":[{""id"":""D"",""time"":0.8}]},{""id"":""622223a29844ef396391e8ad"",""chapter"":""Find facts in a story."",""difficulty"":""Medium"",""blooms"":""Understanding"",""attempted"":true,""correct"":false,""timeSpent"":8.7,""thinkTime"":[{""id"":""A"",""time"":6.6}]}],""evaluated_score"":"""",""info"":{""attemptedQuestions"":5,""correctedQuestions"":0,""noOfQuestions"":5},""evaluatedScore"":0},""quizType"":""eosq"""
9000000058,123456,/v3/,"{""custom_data"":"""",""attempt"":[{""id"":""622223a29844ef396391e8ab"",""chapter"":""Find facts in a story."",""difficulty"":""Easy"",""blooms"":""Remembering"",""attempted"":true,""correct"":false,""timeSpent"":3.9,""thinkTime"":[{""id"":""A"",""time"":2.3}]},{""id"":""622223a29844ef396391e8ae"",""chapter"":""Find facts in a story."",""difficulty"":""Easy"",""blooms"":""Understanding"",""attempted"":true,""correct"":false,""timeSpent"":3.6,""thinkTime"":[{""id"":""C"",""time"":1.5}]},{""id"":""622223a29844ef396391e8af"",""chapter"":""Find facts in a story."",""difficulty"":""Hard"",""blooms"":""Understanding"",""attempted"":true,""correct"":false,""timeSpent"":2.5,""thinkTime"":[{""id"":""A"",""time"":1.2}]},{""id"":""622223a29844ef396391e8ac"",""chapter"":""Find facts in a story."",""difficulty"":""Medium"",""blooms"":""Understanding"",""attempted"":true,""correct"":false,""timeSpent"":6.8999999999999995,""thinkTime"":[{""id"":""D"",""time"":0.8}]},{""id"":""622223a29844ef396391e8ad"",""chapter"":""Find facts in a story."",""difficulty"":""Medium"",""blooms"":""Understanding"",""attempted"":true,""correct"":false,""timeSpent"":8.7,""thinkTime"":[{""id"":""A"",""time"":6.6}]}],""evaluated_score"":"""",""info"":{""attemptedQuestions"":5,""correctedQuestions"":0,""noOfQuestions"":5},""evaluatedScore"":0},""quizType"":""eosq"""
9000000059,123456,/v3/,"{""custom_data"":"""",""attempt"":[{""id"":""622223a29844ef396391e8ab"",""chapter"":""Find facts in a story."",""difficulty"":""Easy"",""blooms"":""Remembering"",""attempted"":true,""correct"":false,""timeSpent"":3.9,""thinkTime"":[{""id"":""A"",""time"":2.3}]},{""id"":""622223a29844ef396391e8ae"",""chapter"":""Find facts in a story."",""difficulty"":""Easy"",""blooms"":""Understanding"",""attempted"":true,""correct"":false,""timeSpent"":3.6,""thinkTime"":[{""id"":""C"",""time"":1.5}]},{""id"":""622223a29844ef396391e8af"",""chapter"":""Find facts in a story."",""difficulty"":""Hard"",""blooms"":""Understanding"",""attempted"":true,""correct"":false,""timeSpent"":2.5,""thinkTime"":[{""id"":""A"",""time"":1.2}]},{""id"":""622223a29844ef396391e8ac"",""chapter"":""Find facts in a story."",""difficulty"":""Medium"",""blooms"":""Understanding"",""attempted"":true,""correct"":false,""timeSpent"":6.8999999999999995,""thinkTime"":[{""id"":""D"",""time"":0.8}]},{""id"":""622223a29844ef396391e8ad"",""chapter"":""Find facts in a story."",""difficulty"":""Medium"",""blooms"":""Understanding"",""attempted"":true,""correct"":false,""timeSpent"":8.7,""thinkTime"":[{""id"":""A"",""time"":6.6}]}],""evaluated_score"":"""",""info"":{""attemptedQuestions"":5,""correctedQuestions"":0,""noOfQuestions"":5},""evaluatedScore"":0},""quizType"":""eosq"""
9000000060,123456,/v3/,"{""custom_data"":"""",""attempt"":[{""id"":""622223a29844ef396391e8ab"",""chapter"":""Find facts in a story."",""difficulty"":""Easy"",""blooms"":""Remembering"",""attempted"":true,""correct"":false,""timeSpent"":3.9,""thinkTime"":[{""id"":""A"",""time"":2.3}]},{""id"":""622223a29844ef396391e8ae"",""chapter"":""Find facts in a story."",""difficulty"":""Easy"",""blooms"":""Understanding"",""attempted"":true,""correct"":false,""timeSpent"":3.6,""thinkTime"":[{""id"":""C"",""time"":1.5}]},{""id"":""622223a29844ef396391e8af"",""chapter"":""Find facts in a story."",""difficulty"":""Hard"",""blooms"":""Understanding"",""attempted"":true,""correct"":false,""timeSpent"":2.5,""thinkTime"":[{""id"":""A"",""time"":1.2}]},{""id"":""622223a29844ef396391e8ac"",""chapter"":""Find facts in a story."",""difficulty"":""Medium"",""blooms"":""Understanding"",""attempted"":true,""correct"":false,""timeSpent"":6.8999999999999995,""thinkTime"":[{""id"":""D"",""time"":0.8}]},{""id"":""622223a29844ef396391e8ad"",""chapter"":""Find facts in a story."",""difficulty"":""Medium"",""blooms"":""Understanding"",""attempted"":true,""correct"":false,""timeSpent"":8.7,""thinkTime"":[{""id"":""A"",""time"":6.6}]}],""evaluated_score"":"""",""info"":{""attemptedQuestions"":5,""correctedQuestions"":0,""noOfQuestions"":5},""evaluatedScore"":0},""quizType"":""eosq"""
9000000061,123456,/v3/,"{""custom_data"":"""",""attempt"":[{""id"":""622223a29844ef396391e8d2"",""chapter"":""read for factual details."",""difficulty"":""Medium"",""blooms"":""Comprehension"",""attempted"":true,""correct"":true,""timeSpent"":10.8,""thinkTime"":[{""id"":""A"",""time"":9.4}]},{""id"":""622223a29844ef396391e8d1"",""chapter"":""Make judgements"",""difficulty"":""Hard"",""blooms"":""Analysis"",""attempted"":true,""correct"":false,""timeSpent"":2.3,""thinkTime"":[{""id"":""B"",""time"":0.8}]},{""id"":""622223a29844ef396391e8d0"",""chapter"":""read for factual details."",""difficulty"":""Easy"",""blooms"":""Comprehension"",""attempted"":true,""correct"":false,""timeSpent"":2.5,""thinkTime"":[{""id"":""D"",""time"":0.6}]},{""id"":""622223a29844ef396391e8d3"",""chapter"":""read for factual details."",""difficulty"":""Medium"",""blooms"":""Comprehension"",""attempted"":true,""correct"":true,""timeSpent"":2.9000000000000004,""thinkTime"":[{""id"":""B"",""time"":1.1}]},{""id"":""622223a29844ef396391e8cf"",""chapter"":""read for factual details."",""difficulty"":""Easy"",""blooms"":""Comprehension"",""attempted"":true,""correct"":false,""timeSpent"":2.2,""thinkTime"":[{""id"":""C"",""time"":1.2}]}],""evaluated_score"":"""",""info"":{""attemptedQuestions"":5,""correctedQuestions"":2,""noOfQuestions"":5},""evaluatedScore"":2},""quizType"":""eosq"""
9000000062,123456,/v3/,"{""custom_data"":"""",""attempt"":[{""id"":""622223a29844ef396391e8d2"",""chapter"":""read for factual details."",""difficulty"":""Medium"",""blooms"":""Comprehension"",""attempted"":true,""correct"":true,""timeSpent"":10.8,""thinkTime"":[{""id"":""A"",""time"":9.4}]},{""id"":""622223a29844ef396391e8d1"",""chapter"":""Make judgements"",""difficulty"":""Hard"",""blooms"":""Analysis"",""attempted"":true,""correct"":false,""timeSpent"":2.3,""thinkTime"":[{""id"":""B"",""time"":0.8}]},{""id"":""622223a29844ef396391e8d0"",""chapter"":""read for factual details."",""difficulty"":""Easy"",""blooms"":""Comprehension"",""attempted"":true,""correct"":false,""timeSpent"":2.5,""thinkTime"":[{""id"":""D"",""time"":0.6}]},{""id"":""622223a29844ef396391e8d3"",""chapter"":""read for factual details."",""difficulty"":""Medium"",""blooms"":""Comprehension"",""attempted"":true,""correct"":true,""timeSpent"":2.9000000000000004,""thinkTime"":[{""id"":""B"",""time"":1.1}]},{""id"":""622223a29844ef396391e8cf"",""chapter"":""read for factual details."",""difficulty"":""Easy"",""blooms"":""Comprehension"",""attempted"":true,""correct"":false,""timeSpent"":2.2,""thinkTime"":[{""id"":""C"",""time"":1.2}]}],""evaluated_score"":"""",""info"":{""attemptedQuestions"":5,""correctedQuestions"":2,""noOfQuestions"":5},""evaluatedScore"":2},""quizType"":""eosq"""
9000000063,123456,/v3/,"{""custom_data"":"""",""attempt"":[{""id"":""622223a29844ef396391e8d2"",""chapter"":""read for factual details."",""difficulty"":""Medium"",""blooms"":""Comprehension"",""attempted"":true,""correct"":true,""timeSpent"":10.8,""thinkTime"":[{""id"":""A"",""time"":9.4}]},{""id"":""622223a29844ef396391e8d1"",""chapter"":""Make judgements"",""difficulty"":""Hard"",""blooms"":""Analysis"",""attempted"":true,""correct"":false,""timeSpent"":2.3,""thinkTime"":[{""id"":""B"",""time"":0.8}]},{""id"":""622223a29844ef396391e8d0"",""chapter"":""read for factual details."",""difficulty"":""Easy"",""blooms"":""Comprehension"",""attempted"":true,""correct"":false,""timeSpent"":2.5,""thinkTime"":[{""id"":""D"",""time"":0.6}]},{""id"":""622223a29844ef396391e8d3"",""chapter"":""read for factual details."",""difficulty"":""Medium"",""blooms"":""Comprehension"",""attempted"":true,""correct"":true,""timeSpent"":2.9000000000000004,""thinkTime"":[{""id"":""B"",""time"":1.1}]},{""id"":""622223a29844ef396391e8cf"",""chapter"":""read for factual details."",""difficulty"":""Easy"",""blooms"":""Comprehension"",""attempted"":true,""correct"":false,""timeSpent"":2.2,""thinkTime"":[{""id"":""C"",""time"":1.2}]}],""evaluated_score"":"""",""info"":{""attemptedQuestions"":5,""correctedQuestions"":2,""noOfQuestions"":5},""evaluatedScore"":2},""quizType"":""eosq"""
9000000064,123456,/v3/,"{""custom_data"":"""",""attempt"":[{""id"":""622223a29844ef396391e8d2"",""chapter"":""read for factual details."",""difficulty"":""Medium"",""blooms"":""Comprehension"",""attempted"":true,""correct"":true,""timeSpent"":10.8,""thinkTime"":[{""id"":""A"",""time"":9.4}]},{""id"":""622223a29844ef396391e8d1"",""chapter"":""Make judgements"",""difficulty"":""Hard"",""blooms"":""Analysis"",""attempted"":true,""correct"":false,""timeSpent"":2.3,""thinkTime"":[{""id"":""B"",""time"":0.8}]},{""id"":""622223a29844ef396391e8d0"",""chapter"":""read for factual details."",""difficulty"":""Easy"",""blooms"":""Comprehension"",""attempted"":true,""correct"":false,""timeSpent"":2.5,""thinkTime"":[{""id"":""D"",""time"":0.6}]},{""id"":""622223a29844ef396391e8d3"",""chapter"":""read for factual details."",""difficulty"":""Medium"",""blooms"":""Comprehension"",""attempted"":true,""correct"":true,""timeSpent"":2.9000000000000004,""thinkTime"":[{""id"":""B"",""time"":1.1}]},{""id"":""622223a29844ef396391e8cf"",""chapter"":""read for factual details."",""difficulty"":""Easy"",""blooms"":""Comprehension"",""attempted"":true,""correct"":false,""timeSpent"":2.2,""thinkTime"":[{""id"":""C"",""time"":1.2}]}],""evaluated_score"":"""",""info"":{""attemptedQuestions"":5,""correctedQuestions"":2,""noOfQuestions"":5},""evaluatedScore"":2},""quizType"":""eosq"""
9000000065,123456,/v3/,"{""custom_data"":"""",""attempt"":[{""id"":""622223a29844ef396391e8d2"",""chapter"":""read for factual details."",""difficulty"":""Medium"",""blooms"":""Comprehension"",""attempted"":true,""correct"":true,""timeSpent"":10.8,""thinkTime"":[{""id"":""A"",""time"":9.4}]},{""id"":""622223a29844ef396391e8d1"",""chapter"":""Make judgements"",""difficulty"":""Hard"",""blooms"":""Analysis"",""attempted"":true,""correct"":false,""timeSpent"":2.3,""thinkTime"":[{""id"":""B"",""time"":0.8}]},{""id"":""622223a29844ef396391e8d0"",""chapter"":""read for factual details."",""difficulty"":""Easy"",""blooms"":""Comprehension"",""attempted"":true,""correct"":false,""timeSpent"":2.5,""thinkTime"":[{""id"":""D"",""time"":0.6}]},{""id"":""622223a29844ef396391e8d3"",""chapter"":""read for factual details."",""difficulty"":""Medium"",""blooms"":""Comprehension"",""attempted"":true,""correct"":true,""timeSpent"":2.9000000000000004,""thinkTime"":[{""id"":""B"",""time"":1.1}]},{""id"":""622223a29844ef396391e8cf"",""chapter"":""read for factual details."",""difficulty"":""Easy"",""blooms"":""Comprehension"",""attempted"":true,""correct"":false,""timeSpent"":2.2,""thinkTime"":[{""id"":""C"",""time"":1.2}]}],""evaluated_score"":"""",""info"":{""attemptedQuestions"":5,""correctedQuestions"":2,""noOfQuestions"":5},""evaluatedScore"":2},""quizType"":""eosq"""
9000000066,123456,/v3/,"{""custom_data"":"""",""attempt"":[{""id"":""622223a29844ef396391e8d2"",""chapter"":""read for factual details."",""difficulty"":""Medium"",""blooms"":""Comprehension"",""attempted"":true,""correct"":true,""timeSpent"":10.8,""thinkTime"":[{""id"":""A"",""time"":9.4}]},{""id"":""622223a29844ef396391e8d1"",""chapter"":""Make judgements"",""difficulty"":""Hard"",""blooms"":""Analysis"",""attempted"":true,""correct"":false,""timeSpent"":2.3,""thinkTime"":[{""id"":""B"",""time"":0.8}]},{""id"":""622223a29844ef396391e8d0"",""chapter"":""read for factual details."",""difficulty"":""Easy"",""blooms"":""Comprehension"",""attempted"":true,""correct"":false,""timeSpent"":2.5,""thinkTime"":[{""id"":""D"",""time"":0.6}]},{""id"":""622223a29844ef396391e8d3"",""chapter"":""read for factual details."",""difficulty"":""Medium"",""blooms"":""Comprehension"",""attempted"":true,""correct"":true,""timeSpent"":2.9000000000000004,""thinkTime"":[{""id"":""B"",""time"":1.1}]},{""id"":""622223a29844ef396391e8cf"",""chapter"":""read for factual details."",""difficulty"":""Easy"",""blooms"":""Comprehension"",""attempted"":true,""correct"":false,""timeSpent"":2.2,""thinkTime"":[{""id"":""C"",""time"":1.2}]}],""evaluated_score"":"""",""info"":{""attemptedQuestions"":5,""correctedQuestions"":2,""noOfQuestions"":5},""evaluatedScore"":2},""quizType"":""eosq"""
9000000067,123456,/v3/,"{""custom_data"":"""",""attempt"":[{""id"":""622223a29844ef396391e8d2"",""chapter"":""read for factual details."",""difficulty"":""Medium"",""blooms"":""Comprehension"",""attempted"":true,""correct"":true,""timeSpent"":10.8,""thinkTime"":[{""id"":""A"",""time"":9.4}]},{""id"":""622223a29844ef396391e8d1"",""chapter"":""Make judgements"",""difficulty"":""Hard"",""blooms"":""Analysis"",""attempted"":true,""correct"":false,""timeSpent"":2.3,""thinkTime"":[{""id"":""B"",""time"":0.8}]},{""id"":""622223a29844ef396391e8d0"",""chapter"":""read for factual details."",""difficulty"":""Easy"",""blooms"":""Comprehension"",""attempted"":true,""correct"":false,""timeSpent"":2.5,""thinkTime"":[{""id"":""D"",""time"":0.6}]},{""id"":""622223a29844ef396391e8d3"",""chapter"":""read for factual details."",""difficulty"":""Medium"",""blooms"":""Comprehension"",""attempted"":true,""correct"":true,""timeSpent"":2.9000000000000004,""thinkTime"":[{""id"":""B"",""time"":1.1}]},{""id"":""622223a29844ef396391e8cf"",""chapter"":""read for factual details."",""difficulty"":""Easy"",""blooms"":""Comprehension"",""attempted"":true,""correct"":false,""timeSpent"":2.2,""thinkTime"":[{""id"":""C"",""time"":1.2}]}],""evaluated_score"":"""",""info"":{""attemptedQuestions"":5,""correctedQuestions"":2,""noOfQuestions"":5},""evaluatedScore"":2},""quizType"":""eosq"""
9000000068,123456,/v3/,"{""custom_data"":"""",""attempt"":[{""id"":""622223a29844ef396391e8d2"",""chapter"":""read for factual details."",""difficulty"":""Medium"",""blooms"":""Comprehension"",""attempted"":true,""correct"":true,""timeSpent"":10.8,""thinkTime"":[{""id"":""A"",""time"":9.4}]},{""id"":""622223a29844ef396391e8d1"",""chapter"":""Make judgements"",""difficulty"":""Hard"",""blooms"":""Analysis"",""attempted"":true,""correct"":false,""timeSpent"":2.3,""thinkTime"":[{""id"":""B"",""time"":0.8}]},{""id"":""622223a29844ef396391e8d0"",""chapter"":""read for factual details."",""difficulty"":""Easy"",""blooms"":""Comprehension"",""attempted"":true,""correct"":false,""timeSpent"":2.5,""thinkTime"":[{""id"":""D"",""time"":0.6}]},{""id"":""622223a29844ef396391e8d3"",""chapter"":""read for factual details."",""difficulty"":""Medium"",""blooms"":""Comprehension"",""attempted"":true,""correct"":true,""timeSpent"":2.9000000000000004,""thinkTime"":[{""id"":""B"",""time"":1.1}]},{""id"":""622223a29844ef396391e8cf"",""chapter"":""read for factual details."",""difficulty"":""Easy"",""blooms"":""Comprehension"",""attempted"":true,""correct"":false,""timeSpent"":2.2,""thinkTime"":[{""id"":""C"",""time"":1.2}]}],""evaluated_score"":"""",""info"":{""attemptedQuestions"":5,""correctedQuestions"":2,""noOfQuestions"":5},""evaluatedScore"":2},""quizType"":""eosq"""
9000000069,123456,/v3/,"{""custom_data"":"""",""attempt"":[{""id"":""622223a29844ef396391e8d2"",""chapter"":""read for factual details."",""difficulty"":""Medium"",""blooms"":""Comprehension"",""attempted"":true,""correct"":true,""timeSpent"":10.8,""thinkTime"":[{""id"":""A"",""time"":9.4}]},{""id"":""622223a29844ef396391e8d1"",""chapter"":""Make judgements"",""difficulty"":""Hard"",""blooms"":""Analysis"",""attempted"":true,""correct"":false,""timeSpent"":2.3,""thinkTime"":[{""id"":""B"",""time"":0.8}]},{""id"":""622223a29844ef396391e8d0"",""chapter"":""read for factual details."",""difficulty"":""Easy"",""blooms"":""Comprehension"",""attempted"":true,""correct"":false,""timeSpent"":2.5,""thinkTime"":[{""id"":""D"",""time"":0.6}]},{""id"":""622223a29844ef396391e8d3"",""chapter"":""read for factual details."",""difficulty"":""Medium"",""blooms"":""Comprehension"",""attempted"":true,""correct"":true,""timeSpent"":2.9000000000000004,""thinkTime"":[{""id"":""B"",""time"":1.1}]},{""id"":""622223a29844ef396391e8cf"",""chapter"":""read for factual details."",""difficulty"":""Easy"",""blooms"":""Comprehension"",""attempted"":true,""correct"":false,""timeSpent"":2.2,""thinkTime"":[{""id"":""C"",""time"":1.2}]}],""evaluated_score"":"""",""info"":{""attemptedQuestions"":5,""correctedQuestions"":2,""noOfQuestions"":5},""evaluatedScore"":2},""quizType"":""eosq"""
